"Current BOM","BOM کنونی"
"The BOM which will be replaced","BOM که جایگزین خواهد شد"
"The new BOM after replacement","BOM جدید پس از تعویض"
"Replace","جایگزین کردن"
"Update latest price in all BOMs","به روز رسانی آخرین قیمت در تمام BOMs"
"BOM Website Item","BOM مورد وب سایت"
"BOM Website Operation","BOM وب سایت عملیات"
"PO-JOB.#####","PO-JOB. #####"
"Timing Detail","جزئیات زمان بندی"
"Time Logs","زمان ثبت"
"Total Time in Mins","زمان کل در مینس"
"Operation ID","شناسه عملیات"
"Transferred Qty","انتقال تعداد"
"Job Started","کار شروع شد"
"Started Time","زمان شروع شده"
"Current Time","زمان فعلی"
"Job Card Item","مورد کار کارت"
"Job Card Time Log","ورود به سیستم زمان کار"
"Time In Mins","زمان در دقیقه"
"Completed Qty","تکمیل تعداد"
"Manufacturing Settings","تنظیمات ساخت"
"Raw Materials Consumption","مصرف مواد اولیه"
"Allow Multiple Material Consumption","اجازه مصرف مواد چندگانه"
"Backflush Raw Materials Based On","Backflush مواد اولیه بر اساس"
"Material Transferred for Manufacture","مواد منتقل شده برای ساخت"
"Capacity Planning","برنامه ریزی ظرفیت"
"Disable Capacity Planning","برنامه ریزی ظرفیت را غیرفعال کنید"
"Allow Overtime","اجازه اضافه کاری"
"Allow Production on Holidays","اجازه تولید در تعطیلات"
"Capacity Planning For (Days)","برنامه ریزی ظرفیت برای (روز)"
"Default Warehouses for Production","انبارهای پیش فرض برای تولید"
"Default Work In Progress Warehouse","پیش فرض کار در انبار پیشرفت"
"Default Finished Goods Warehouse","به طور پیش فرض به پایان رسید کالا انبار"
"Default Scrap Warehouse","انبار ضایعات پیش فرض"
"Overproduction Percentage For Sales Order","درصد تولید بیش از حد برای سفارش فروش"
"Overproduction Percentage For Work Order","درصد تولید بیش از حد برای سفارش کار"
"Other Settings","سایر تنظیمات"
"Update BOM Cost Automatically","به روز رسانی BOM هزینه به صورت خودکار"
"Material Request Plan Item","مورد درخواست طرح مواد"
"Material Request Type","مواد نوع درخواست"
"Material Issue","شماره مواد"
"Customer Provided","مشتری ارائه می شود"
"Minimum Order Quantity","حداقل مقدار سفارش"
"Default Workstation","به طور پیش فرض ایستگاه کاری"
"Production Plan","برنامه تولید"
"MFG-PP-.YYYY.-","MFG-PP- .YYYY.-"
"Get Items From","گرفتن اقلام از"
"Get Sales Orders","دریافت سفارشات فروش"
"Material Request Detail","جزئیات درخواست مواد"
"Get Material Request","دریافت درخواست مواد"
"Material Requests","درخواست مواد"
"Get Items For Work Order","دریافت اقلام برای سفارش کار"
"Material Request Planning","برنامه ریزی درخواست مواد"
"Include Non Stock Items","شامل موارد غیر سهام"
"Include Subcontracted Items","شامل موارد زیر قرارداد"
"Ignore Existing Projected Quantity","مقدار پیش بینی شده موجود را نادیده بگیرید"
"To know more about projected quantity, <a href=""""https://erpnext.com/docs/user/manual/en/stock/projected-quantity"""" style=""""text-decoration: underline;"""" target=""""_blank"""">click here</a>.","برای کسب اطلاعات بیشتر درباره مقدار پیش بینی شده ، <a href=""""https://erpnext.com/docs/user/manual/en/stock/projected-quantity"""" style=""""text-decoration: underline;"""" target=""""_blank"""">اینجا را کلیک کنید</a> ."
"Download Required Materials","دانلود مطالب مورد نیاز"
"Get Raw Materials For Production","دریافت مواد اولیه برای تولید"
"Total Planned Qty","تعداد کل برنامه ریزی شده"
"Total Produced Qty","مجموع تولید شده"
"Material Requested","مواد مورد نیاز"
"Production Plan Item","تولید مورد طرح"
"Make Work Order for Sub Assembly Items","ترتیب کار برای موارد زیر مجمع"
"If enabled, system will create the work order for the exploded items against which BOM is available.","در صورت فعال بودن ، سیستم ترتیب کار را برای موارد منفجر شده که BOM در دسترس است ایجاد می کند."
"Planned Start Date","برنامه ریزی تاریخ شروع"
"Quantity and Description","مقدار و توضیحات"
"material_request_item","material_request_item"
"Product Bundle Item","محصولات بسته نرم افزاری مورد"
"Production Plan Material Request","تولید درخواست پاسخ به طرح مواد"
"Production Plan Sales Order","تولید برنامه سفارش فروش"
"Sales Order Date","تاریخ سفارش فروش"
"Routing Name","نام مسیر"
"MFG-WO-.YYYY.-","MFG-WO- .YYYY.-"
"Item To Manufacture","آیتم را ساخت"
"Material Transferred for Manufacturing","مواد منتقل ساخت"
"Manufactured Qty","تولید تعداد"
"Use Multi-Level BOM","استفاده از چند سطح BOM"
"Plan material for sub-assemblies","مواد را برای طرح زیر مجموعه"
"Skip Material Transfer to WIP Warehouse","انتقال مواد به انبار WIP بروید"
"Check if material transfer entry is not required","بررسی کنید که آیا ورود انتقال مواد مورد نیاز نمی باشد"
"Backflush Raw Materials From Work-in-Progress Warehouse","مواد خام اولیه از انبار کار در حال پیشرفت"
"Update Consumed Material Cost In Project","هزینه مواد مصرفی مصرف شده در پروژه را به روز کنید"
"Warehouses","ساختمان و ذخیره سازی"
"This is a location where raw materials are available.","این مکان جایی است که مواد اولیه در دسترس است."
"Work-in-Progress Warehouse","کار در حال پیشرفت انبار"
"This is a location where operations are executed.","این مکانی است که عملیات در آن انجام می شود."
"This is a location where final product stored.","این مکانی است که محصول نهایی در آن ذخیره می شود."
"Scrap Warehouse","انبار ضایعات"
"This is a location where scraped materials are stored.","این مکانی است که در آن مواد خراشیده شده ذخیره می شوند."
"Required Items","اقلام مورد نیاز"
"Actual Start Date","واقعی تاریخ شروع"
"Planned End Date","برنامه ریزی پایان تاریخ"
"Actual End Date","تاریخ واقعی پایان"
"Operation Cost","هزینه عملیات"
"Planned Operating Cost","هزینه های عملیاتی برنامه ریزی شده"
"Actual Operating Cost","هزینه های عملیاتی واقعی"
"Additional Operating Cost","هزینه های عملیاتی اضافی"
"Total Operating Cost","مجموع هزینه های عملیاتی"
"Manufacture against Material Request","ساخت در برابر درخواست پاسخ به مواد"
"Work Order Item","مورد سفارش کار"
"Available Qty at Source Warehouse","موجود تعداد در منبع انبار"
"Available Qty at WIP Warehouse","موجود در انبار تعداد WIP"
"Work Order Operation","عملیات سفارش کار"
"Operation Description","عملیات توضیحات"
"Operation completed for how many finished goods?","عملیات برای چند کالا به پایان رسید به پایان؟"
"Work in Progress","کار در حال انجام"
"Estimated Time and Cost","برآورد زمان و هزینه"
"Planned Start Time","برنامه ریزی زمان شروع"
"Planned End Time","برنامه ریزی زمان پایان"
"in Minutes","در دقیقهی"
"Actual Time and Cost","زمان و هزینه های واقعی"
"Actual Start Time","واقعی زمان شروع"
"Actual End Time","پایان زمان واقعی"
"Updated via 'Time Log'","به روز شده از طریق &#39;زمان ورود &quot;"
"Actual Operation Time","عملیات واقعی زمان"
"in Minutes\nUpdated via 'Time Log'","در دقیقه به روز رسانی از طریق &#39;زمان ورود &quot;"
"(Hour Rate / 60) * Actual Operation Time","(یک ساعت یک نرخ / 60) * * * * واقعی زمان عمل"
"Workstation Name","نام ایستگاه های کاری"
"Production Capacity","ظرفیت تولید"
"Operating Costs","هزینه های عملیاتی"
"Electricity Cost","هزینه برق"
"per hour","در ساعت"
"Consumable Cost","هزینه مصرفی"
"Rent Cost","اجاره هزینه"
"Wages","مزد"
"Wages per hour","دستمزد در ساعت"
"Net Hour Rate","خالص نرخ ساعت"
"Workstation Working Hour","ایستگاه های کاری کار یک ساعت"
"Certification Application","برنامه صدور گواهینامه"
"Name of Applicant","نام متقاضی"
"Certification Status","وضعیت صدور گواهینامه"
"Yet to appear","با این حال ظاهر می شود"
"Certified","گواهی شده"
"Not Certified","گواهی نشده است"
"USD","دلار آمریکا"
"INR","INR"
"Certified Consultant","مشاور متخصص"
"Name of Consultant","نام مشاور"
"Certification Validity","صدور گواهینامه"
"Discuss ID","بحث ID"
"GitHub ID","شناسه GitHub"
"Non Profit Manager","مدیر غیر انتفاعی"
"Chapter Head","فصل سر"
"Meetup Embed HTML","دیدار با HTML Embed"
"chapters/chapter_name\nleave blank automatically set after saving chapter.","فصل / chapter_name پس از صرفه جویی در فصل، به صورت خودکار خالی می شود."
"Chapter Members","اعضای گروه"
"Chapter Member","اعضای گروه"
"Website URL","آدرس وب سایت"
"Leave Reason","دلیل را ترک کنید"
"Donor Name","نام اهدا کننده"
"Donor Type","نوع دونر"
"Withdrawn","خارج"
"Grant Application Details","جزئیات برنامه Grant"
"Grant Description","توضیحات گرانت"
"Requested Amount","مقدار درخواست شده"
"Has any past Grant Record","هر رکورد قبلی Grant داشته است"
"Show on Website","نمایش در وب سایت"
"Assessment  Mark (Out of 10)","ارزیابی علامت (از 10)"
"Assessment  Manager","مدیر ارزیابی"
"Email Notification Sent","اخطار ایمیل ارسال شد"
